,ID,family,individual,pixel.correction,standard.length.raw,body.depth.raw,standard.length,body.depth,melanophores,note,x.1,y.1,x.2,y.2,x.3,y.3,x.4,y.4,x.5,y.5,x.6,y.6,x.7,y.7,x.8,y.8,x.9,y.9,x.10,y.10,x.11,y.11,x.12,y.12,x.13,y.13,x.14,y.14,x.15,y.15,x.16,y.16,x.17,y.17,x.18,y.18,x.19,y.19
129,F2-6-10,6,10,864.021,3590.427,936,4.155485804,1.083307003,31,,4.7151631731,1.694403261,4.3262837362,1.430520786,3.9304600235,1.2708024458,3.0554812904,1.0485856247,2.6041033725,1.0555299003,1.7985673959,1.1110841056,0.7985917009,1.3819108563,0.7083161173,1.409687959,0.5138763988,1.5138520939,0.6597061877,1.6457933314,0.7569260469,1.6666261584,1.4999635426,1.9860628388,2.5902148212,2.1596697302,3.10409122,2.1249483519,3.6943546511,2.0277284927,4.4165593197,1.9652300118,4.3123951848,1.5832948505,3.8887943696,1.5346849209,3.0415927391,1.5763505748
130,F2-6-11,6,11,882.734,3402.132,828.196,3.854085149,0.9382169487,32,,4.0170651635,1.5157454001,3.6364295473,1.3186305274,3.2286056728,1.2030804297,2.5217109571,1.0875303319,2.1070900181,1.101124461,1.5701219167,1.1894863005,0.6593152637,1.4273835606,0.3398532287,1.4817600772,0.1563324852,1.5769189813,0.3262590996,1.6516866916,0.5369681014,1.6584837561,1.325427592,1.869192758,2.2770166324,2.0255252432,2.5760874737,2.0051340494,3.0790702522,1.8895839517,3.7519796451,1.8012221122,3.6228354181,1.4613688835,3.2286056728,1.420586496,2.5353050862,1.4477747543
131,F2-6-12,6,12,816.088,4027.144,912.316,4.934693317,1.117913754,31,,5.1906166982,1.8380370744,4.7127270588,1.5292468459,4.271598161,1.4263167698,3.3158188823,1.3160345453,2.690886277,1.3454431385,2.0071364853,1.4189646215,0.7793277196,1.7792198881,0.419072453,1.8453892227,0.2499730421,1.9336150023,0.4043681564,2.0512493751,0.7719755713,2.07330582,1.5954161806,2.3894481968,3.0070286538,2.4997304212,3.381988217,2.4556175314,4.198076678,2.2497573791,4.9185872112,2.124770858,4.7127270588,1.6836419602,4.2642460127,1.6395290704,3.3452274755,1.7204027017
132,F2-6-2,6,2,888.081,2624.745,810.355,2.955524327,0.9124787041,31,,3.4861684914,1.5741807335,3.2429474338,1.3782526594,2.9051404095,1.2363737092,2.2160140798,1.0066649326,1.9457684603,1.0269333541,1.5268877501,1.0944947589,0.8512737014,1.330959676,0.5675158009,1.3985210808,0.4931982556,1.4998631882,0.6283210653,1.5066193286,0.9120789658,1.5133754691,1.3782526594,1.8241579315,2.0403544271,1.9525246008,2.2903316252,1.9390123198,2.6281386495,1.8106456506,3.2564597148,1.8038895101,3.2226790124,1.4863509072,2.8713597071,1.4458140643,2.2362825013,1.4660824857
133,F2-6-3,6,3,876.082,3345.962,823.072,3.819233816,0.9394919654,52,,4.2872699131,1.4245241884,3.924290192,1.2738533608,3.5133697531,1.198517947,2.8421997028,1.0889391632,2.4175819158,1.1437285551,1.8285959533,1.2464586648,0.9725117055,1.568346342,0.6232293324,1.6436817558,0.4725585048,1.7190171696,0.5958346365,1.7669578875,0.8903276177,1.7943525834,1.58204369,1.951872085,2.5956474394,2.0614508688,2.9517784865,2.0135101509,3.3695475994,1.8696879972,4.0749610196,1.7190171696,3.917441518,1.4176755144,3.5065210791,1.3560374485,2.8421997028,1.4930109282
134,F2-6-4,6,4,876.185,3072.211,756.024,3.506349686,0.8628588711,32,,4.211439365,1.622944926,3.8964373962,1.4312045972,3.547196083,1.321638695,2.8487134566,1.1983770551,2.4926242746,1.2394642684,1.9037075503,1.2873993506,0.9587016441,1.4859875483,0.8217442663,1.506531155,0.6710911508,1.5750098438,0.8354400041,1.622944926,1.0956590218,1.6777278771,1.6914236149,1.9037075503,2.6021901767,2.0338170592,2.8624091944,2.0338170592,3.2116505076,1.9516426325,3.8690459207,1.8968596815,3.8964373962,1.622944926,3.5129567386,1.6024013194,2.8829528011,1.6708800082
135,F2-6-5,6,5,888.02,3127.474,792,3.521850859,0.8918718047,33,,4.418819396,1.6013152857,4.0742325623,1.3986171483,3.6755928921,1.2769982658,2.9458795973,1.1553793833,2.6148059728,1.1891624063,2.0675210018,1.290511475,1.1824058017,1.6080718903,1.0134906871,1.6418549132,0.8986284093,1.7161775636,1.0405171055,1.7702304002,1.2567284521,1.8175266323,1.9391455147,1.9864417468,2.6756154141,2.0742776064,3.0337154569,2.0742776064,3.5742438233,1.918875701,4.1350420036,1.8715794689,4.0809891669,1.5540190536,3.6620796829,1.5337492399,2.999932434,1.6148284949
136,F2-6-6,6,6,882.02,3359.153,762.213,3.808477132,0.8641674792,20,,4.0815401011,1.5305775379,3.7414117594,1.3469082334,3.3264551824,1.2516722977,2.5509625632,1.1904491962,2.1496111199,1.2040543298,1.6190109068,1.278882565,0.5986258815,1.6462211741,0.3673386091,1.6870365751,0.3061155076,1.7618648103,0.4217591438,1.8298904787,0.6870592504,1.8026802113,1.3673159339,1.9523366817,2.312872724,2.0815854516,2.6393959321,2.0475726174,3.2584295141,1.9047187139,3.8638579624,1.8230879118,3.7346091925,1.4557493027,3.3196526156,1.4081313349,2.6325933652,1.4353416022
137,F2-6-7,6,7,780.208,4056.284,900.32,5.198977709,1.153948691,29,,5.4216311548,1.5149806206,4.9448352234,1.2458216271,4.4988003199,1.1381580297,3.3914033181,0.9612821196,2.8453950741,0.9843528905,2.1378914341,1.0612554601,0.7075036401,1.4688390788,0.35375182,1.5226708775,0.2230174518,1.6380247319,0.3922031048,1.7226175584,0.8536185222,1.7533785862,1.6303344749,2.0302278367,3.0607222689,2.160962205,3.5298279433,2.145581691,4.3680659516,1.976396038,5.1063306195,1.8764226975,4.9602157373,1.4226975371,4.491110063,1.3611754814,3.5067571724,1.430387794
138,F2-6-8,6,8,756.095,4224.486,872.974,5.587242344,1.154582427,27,,5.6500836535,1.7537478756,5.2056950515,1.5553601069,4.7851129818,1.4283919349,3.6900124984,1.3331658059,3.0234295955,1.3728433596,2.1425879023,1.5394890854,0.9522612899,1.9124580906,0.31742043,2.0394262626,0.095226129,2.1505234131,0.31742043,2.2219430098,0.5951633062,2.2378140313,1.8013609401,2.5472989505,3.2694304287,2.6028475258,3.8249161812,2.499685886,4.6343382776,2.3251046495,5.3961473095,2.2140074991,5.1977595408,1.7140703219,4.7136933851,1.6823282789,3.5947863694,1.7854899186
139,F2-6-9,6,9,870.517,3906.779,907.271,4.487883637,1.042220887,20,,4.5696982368,1.5576950249,4.1630433409,1.3578138049,3.8046356361,1.2337495994,2.9982183002,1.102792938,2.4123595519,1.1096853939,1.6955441422,1.1717174966,0.5858587483,1.5232327456,0.2205585876,1.5714799366,0.0827094703,1.6472969511,0.2343434993,1.702436598,0.4549020869,1.7506837891,1.2819967904,2.0470593911,2.5502086691,2.205585876,2.9361861974,2.1918009643,3.5427223133,2.005704656,4.3008924582,1.854070627,4.1699357968,1.5301252015,3.756388445,1.4818780104,2.9086163739,1.6266195835
140,F2-7-11,7,11,882.999,3984.041,876.514,4.511942822,0.9926557108,34,,4.6885670312,1.6308059239,4.3488157971,1.3997750847,3.9343192914,1.2570795663,3.0781461814,1.0804089246,2.5753143548,1.114384048,1.8618367631,1.2231044429,0.7678377892,1.542470603,0.3057761107,1.5968308005,0.1766706418,1.651190998,0.3057761107,1.7599113929,0.6319372955,1.7667064176,1.4201601587,2.0249173555,2.7995501694,2.1404327751,3.1121213048,2.1132526764,3.7780337237,2.0113273061,4.4507411673,1.8958118865,4.3420207724,1.5152905043,3.9071391927,1.4473402575,3.0985312554,1.5356755783
141,F2-9-1,9,1,846.021,3005.617,650.246,3.552650584,0.7685932146,25,,3.964440599,1.6169811388,3.6452995848,1.4467725978,3.2694223902,1.3120241696,2.6169563167,1.2198278766,2.2198030545,1.2623800118,1.6027970937,1.4113124852,0.7446623665,1.8155577698,0.5602697805,1.8581099051,0.4042452847,1.9503061981,0.5673618031,2.0141344009,0.7801224792,1.9786742882,1.5318768683,2.0425024911,2.5105759786,2.0566865361,2.6949685646,2.0212264235,3.0708457591,1.9290301305,3.6949437425,1.8793859727,3.6594836298,1.5531529359,3.2339622775,1.5176928232,2.5885882265,1.6027970937
142,F2-9-10,9,10,864.187,2979.107,1165.545,3.447294393,1.348718507,38,pacman fish,4.1865938738,1.2636153981,3.7561314854,1.1733571553,3.3395549806,1.1733571553,2.4925160874,1.2219577476,2.2356272427,1.2358436311,1.9440236893,1.2636153981,1.3122159903,1.4927324757,0.8678677184,1.5968766019,0.7290088835,1.6593630777,0.9164683107,1.7496213204,1.1039277379,1.7704501456,1.3955312913,1.8815372136,2.6036031553,2.5827743301,2.6383178641,2.5827743301,3.658930301,1.9093089806,4.0546779806,1.5899336602,3.7630744272,1.3052730485,3.3464979223,1.3122159903,2.804948466,1.6246483689
143,F2-9-11,9,11,864.021,2466.299,1068.421,2.854443353,1.236568324,33,pacman fish,3.6179676188,1.430520786,3.2082553549,1.3333009267,2.756877437,1.347189478,2.0068956657,1.3541337537,1.7638460176,1.3749665807,1.5416291965,1.430520786,1.1110841056,1.6388490558,0.9652543167,1.6319047801,0.8124802522,1.694403261,0.9444214898,1.8263444986,1.062474176,1.8749544282,1.3610780294,2.2291124868,2.2846666921,2.5763262698,2.1735582816,2.6596575778,3.0068713608,2.0971712493,3.5138034839,1.7430131907,3.2221439062,1.4721864399,2.7638217127,1.4721864399,2.1805025572,1.8332887742
144,F2-9-12,9,12,882.02,2971.012,708.229,3.36841795,0.8029625179,20,,4.0611324006,1.5577878053,3.7346091925,1.4421441691,3.3604680166,1.3673159339,2.5917779642,1.3809210675,2.4013060928,1.3945262012,2.0135597832,1.4013287681,1.0543978595,1.6666288746,0.7959003197,1.7210494093,0.700664384,1.8026802113,0.8707285549,1.8366930455,1.0680029931,1.8502981792,1.6666288746,1.9931520827,2.4693317612,2.2108342214,2.6802113331,2.2040316546,3.1699961452,2.0747828847,3.8910682297,1.8639033129,3.7346091925,1.5645903721,3.3332577493,1.5509852384,2.7006190336,1.8026802113
145,F2-9-2,9,2,858.084,3936.773,888.993,4.587864358,1.036020949,28,,4.7338022851,1.6571804159,4.3562168739,1.4334260981,3.9366775281,1.300571972,3.0556449019,1.1886948131,2.5102437524,1.202679458,1.8110115094,1.3285412617,0.552393472,1.6921420281,0.3286391542,1.7131189953,0.146838771,1.7830422196,0.2657082523,1.8879270561,0.5314165047,1.9158963458,1.4054568084,2.2235585327,2.7200134253,2.3214510468,3.1325604486,2.2515278225,3.7059308879,2.0837120841,4.4611017103,1.950857958,4.3212552617,1.5522955795,3.8877312711,1.5383109346,3.0836141916,1.6641727383
146,F2-9-3,9,3,859.027,2951.299,667.727,3.435630079,0.7773061848,29,,4.1907879496,1.9836396295,3.9323560261,1.7810848786,3.548200464,1.5436068948,2.7729046933,1.3829600234,2.4865341834,1.38994467,1.9277624568,1.4458218426,1.1315127464,1.6274226538,0.9359426421,1.6623458867,0.7543418309,1.7042537662,0.9149887023,1.7880695252,1.1245280998,1.7950541718,1.6693305333,2.0045935692,2.5284420629,2.193179027,2.7798893399,2.2001636736,3.2408760144,2.1512711475,3.8275863273,2.2071483201,3.8974327931,1.8299774047,3.4504154119,1.7531462923,2.912597625,1.7112384128
147,F2-9-4,9,4,870,3258.006,762.213,3.744834483,0.8761068966,30,,4.4137931034,1.6551724138,4.0689655172,1.4275862069,3.6551724138,1.2827586207,3.0068965517,1.1724137931,2.5724137931,1.1862068966,1.9172413793,1.2965517241,1.0551724138,1.5655172414,0.8068965517,1.6,0.6827586207,1.6689655172,0.7862068966,1.7586206897,1.0482758621,1.7724137931,1.7793103448,1.9724137931,2.7034482759,2.1034482759,3.0344827586,2.0344827586,3.4551724138,1.9379310345,4.0965517241,1.924137931,4.0482758621,1.5379310345,3.6413793103,1.4689655172,2.9724137931,1.4965517241
148,F2-9-5,9,5,858.524,2730.059,624,3.179944882,0.7268288365,26,,3.6341441823,1.7961058747,3.3965270627,1.6074099268,3.0331126445,1.4466689341,2.4320811066,1.376781546,2.0686666884,1.3628040684,1.5375225387,1.4536576729,0.7967162246,1.6912747926,0.5660878438,1.7332072254,0.4542680228,1.8170720912,0.5521103662,1.8659932629,0.7687612693,1.8659932629,1.3558153296,1.9848018227,2.1665090318,2.0966216437,2.5159459724,2.0407117332,2.8374279578,1.970824345,3.3615833687,2.0057680391,3.3825495851,1.6772973149,2.9911802116,1.5934324492,2.4320811066,1.5864437104
149,F2-9-6,9,6,864.083,3042.609,656.747,3.521199931,0.7600508285,28,,4.5134553046,1.4443056975,4.2287604316,1.312373927,3.7982462333,1.2012734888,3.0899809393,1.187385934,2.7705671793,1.2498799305,2.2358963201,1.3887554784,1.3609803688,1.7081692384,1.1457232696,1.7706632349,1.0346228314,1.8470447862,1.1804421566,1.9025950053,1.3332052592,1.9164825601,2.055358108,1.9998078888,2.9511053915,2.0067516662,3.1594187132,1.9650890019,3.6524269081,1.826213454,4.2843106507,1.7359443479,4.200985322,1.3956992557,3.7982462333,1.3679241462,3.1941376002,1.4373619201
150,F2-9-7,9,7,780.023,3663.996,795.266,4.697292259,1.019541731,37,,5.3306120461,2.1537826449,4.9998525684,1.8537914908,4.6306326865,1.6614894689,3.7768117094,1.3691903957,3.2306739673,1.2999616678,2.392237152,1.3230379104,0.9922784328,1.653797388,0.8768972197,1.6307211454,0.6692110361,1.7230261159,0.8999734623,1.8307152481,1.1230438077,1.8230231673,1.9230202186,2.1922430492,3.2537502099,2.3691609094,3.8075800329,2.392237152,4.4998673116,2.3460846667,5.0152367302,2.3537767476,4.9767763258,1.961480623,4.5614039586,1.899943976,3.7537354668,1.8845598143
151,F2-9-8,9,8,876,3768.196,858.524,4.301593607,0.9800502283,36,,4.5,1.7671232877,4.1643835616,1.5205479452,3.7397260274,1.3356164384,2.9315068493,1.1232876712,2.4452054795,1.1095890411,1.7260273973,1.1849315068,0.7123287671,1.4178082192,0.3356164384,1.4589041096,0.2260273973,1.5410958904,0.3561643836,1.6301369863,0.6712328767,1.6575342466,1.2328767123,1.9452054795,2.5547945205,2.1301369863,2.8630136986,2.1369863014,3.5205479452,2.0684931507,4.1849315068,2,4.1369863014,1.6095890411,3.7397260274,1.5136986301,2.9383561644,1.5
152,F2-9-9,9,9,876.329,2850.101,1158.016,3.252318479,1.321439779,NA,pacman fish ,3.847869921,1.4515096499,3.4233718158,1.2803410591,2.937253018,1.2255671101,2.1635709876,1.1981801355,1.766459857,1.1844866483,1.4788966244,1.2118736228,1.0680920065,1.4172759318,0.7052145941,1.3625019827,0.6093601832,1.4104291881,0.7189080813,1.5679042917,0.8900766721,1.6295249843,1.0543985193,2.0129426277,2.2320384239,2.5264484001,2.2525786548,2.5401418874,3.0057204543,2.0882568077,3.642467612,1.7527663697,3.4165250722,1.3625019827,2.9509465053,1.3282682645,2.3758200402,1.4857433681
