,population,individual,species,x.1,y.1,x.2,y.2,x.3,y.3,x.4,y.4,x.5,y.5,x.6,y.6,x.7,y.7,x.8,y.8,x.9,y.9,x.10,y.10,x.11,y.11,x.12,y.12,x.13,y.13,x.14,y.14,x.15,y.15,x.16,y.16,x.17,y.17,x.18,y.18,x.19,y.19
57,AL2014,42,B,2.335680751,3.422535211,2.697183099,3.234741784,3.072769953,3.122065728,4.091549296,2.924882629,4.645539906,2.915492958,5.485915493,2.896713615,6.645539906,3.159624413,7.068075117,3.225352113,7.265258216,3.333333333,7.039906103,3.431924883,6.720657277,3.469483568,5.964788732,3.779342723,4.509389671,4.075117371,4.044600939,4.075117371,3.29342723,3.943661972,2.589201878,3.755868545,2.687793427,3.431924883,3.068075117,3.436619718,4.072769953,3.535211268
58,AL2014,43,B,2.47984095,3.744583474,2.929001846,3.460902908,3.330882648,3.342702672,4.285940555,3.19140637,4.966773914,3.153582295,5.983295943,3.186678361,7.278770528,3.328518644,7.515171,3.262326512,7.732659434,3.319062625,7.60500318,3.465630917,7.278770528,3.61219921,6.541201056,4.108640201,4.82966164,4.482152946,4.224476432,4.406504795,3.472722932,4.250480484,2.702057393,4.094456173,2.905361799,3.716215418,3.340338667,3.69730338,4.356860696,3.787135559
59,AL2014,44,B,2.838954905,3.645019537,3.306992433,3.33772217,3.751391702,3.143888446,4.602369026,2.893322901,5.207508457,2.869684642,6.053758129,2.888595249,7.155300998,3.304628607,7.585517311,3.474824072,7.760440428,3.645019537,7.538240793,3.692296055,7.216760471,3.659202492,6.361055496,3.867219172,5.122410724,3.99486577,4.578730767,4.04686994,3.926314819,4.013776377,3.259715915,3.975955163,3.316447737,3.52210059,3.77030231,3.498462331,4.673283803,3.446458161
60,AL2014,45,B,3.174858337,3.44671888,3.463266913,3.233958455,3.82259563,3.063750115,4.616901215,2.794253577,5.070790121,2.742245474,5.827271631,2.746973483,6.857977689,3.007014002,7.174754321,3.030654049,7.335506642,3.101574191,7.198394368,3.205590398,6.853249679,3.267054521,6.210240396,3.536551059,5.014054008,3.772951531,4.583805149,3.758767502,3.954979894,3.720943427,3.449082884,3.69730338,3.477450941,3.352158691,3.808411602,3.319062625,4.555437093,3.27178253
61,AL2014,5,B,2.539007092,2.8321513,2.917257683,2.63356974,3.390070922,2.463356974,4.382978723,2.19858156,5.063829787,2.170212766,5.962174941,2.208037825,7.352245863,2.690307329,7.721040189,2.803782506,7.938534279,2.936170213,7.673758865,3.059101655,7.323877069,3.06855792,6.548463357,3.427895981,4.865248227,3.645390071,4.411347518,3.607565012,3.513002364,3.399527187,2.737588652,3.26713948,2.973995272,2.765957447,3.427895981,2.803782506,4.420803783,2.879432624
62,AL2014,6,B,1.868496353,3.326205192,2.340315156,3.10790097,2.783965672,2.974101608,3.833234353,2.713544955,4.459978733,2.727629099,5.396574267,2.791007744,6.713441672,3.030438181,7.023292826,3.030438181,7.234554976,3.100858898,7.058503184,3.262826547,6.7063996,3.410710052,5.706425421,3.812108138,4.312095228,4.016328217,3.798023995,4.016328217,3.037480253,3.917739213,2.227642009,3.73464535,2.319188941,3.290994833,2.798049816,3.269868618,3.889570927,3.382541765
63,AL2014,7,B,2.3356974,3.491725768,2.704491726,3.229314421,3.115839243,3.023640662,4.158392435,2.747044917,4.817966903,2.711583924,5.803782506,2.768321513,7.215130024,2.988179669,7.53427896,2.924349882,7.725768322,2.995271868,7.569739953,3.158392435,7.250591017,3.293144208,6.349881797,3.718676123,4.661938534,4.059101655,4.165484634,4.023640662,3.356973995,3.910165485,2.63356974,3.810874704,2.725768322,3.399527187,3.165484634,3.349881797,4.172576832,3.356973995
64,AL2014,8,B,2.375525515,2.974101608,2.826218102,2.741713242,3.298036905,2.621998024,4.220548296,2.43890416,4.790956102,2.43890416,5.551499844,2.488198662,6.671189242,2.65016631,7.150050116,2.60791388,7.312017765,2.713544955,7.192302546,2.847344317,6.783862389,2.952975393,5.959940002,3.410710052,4.664198812,3.572677701,4.185337937,3.586761844,3.445920411,3.481130769,2.706502884,3.354373479,2.861428461,2.903680891,3.305078977,2.931849178,4.305053156,3.002269894
65,AL2014,9,B,2.356912704,3.137034262,2.668961327,2.966825922,3.073206134,2.803709596,4.094456173,2.527121044,4.640541263,2.52002903,5.498674975,2.548397087,6.647581269,2.789525568,7.030550033,2.910089809,7.200758373,3.030654049,7.009273991,3.115758219,6.590845155,3.165402318,5.874551726,3.392346771,4.576713135,3.668935323,4.129916243,3.690211366,3.385254757,3.654751295,2.576765143,3.52709504,2.69023737,3.129942247,3.122850233,3.108666205,4.122824229,3.122850233
66,BK,1,C,6.836217857,2.729873272,6.359451257,2.929807653,5.928823361,3.006705492,4.936841242,3.12205225,4.260140262,3.08360333,3.252778575,2.952877004,1.914756183,2.791391543,1.553336341,2.868289382,1.322642825,2.837530246,1.422610015,2.683734569,1.845548128,2.50686954,2.737563056,2.022413157,4.536972481,1.845548128,4.929151458,1.891686831,5.859615306,2.122380347,6.574765205,2.360763647,6.359451257,2.74525284,5.898064225,2.737563056,4.890702539,2.583767379
67,BK,10,C,6.610739552,2.492235925,6.218992023,2.747387276,5.878790222,2.873674308,4.89168954,3.079857218,4.32984111,3.095320937,3.530882334,3.105630082,2.252548292,3.010270486,1.896882772,2.976765763,1.708740867,2.891715313,1.863378049,2.77316014,2.193270705,2.713882553,3.061816214,2.304094019,4.396850556,2.074715532,4.832411953,2.074715532,5.572093143,2.108220255,6.252496746,2.219043569,6.200951019,2.543781652,5.834976353,2.585018234,4.847875672,2.525740648
68,BK,11,C,7.219661271,2.748393779,6.735103039,2.968880594,6.355660614,3.097070602,5.36603375,3.291919415,4.696881906,3.273972813,3.791860447,3.232952011,2.46124816,3.012465196,2.225378545,3.089379201,1.99720033,3.122708604,2.107443737,2.884275188,2.420227358,2.733010978,3.248334812,2.240761346,4.771232111,2.063859135,5.322449147,2.107443737,6.186449803,2.276654548,6.955589854,2.384334155,6.770996241,2.774031781,6.330022613,2.799669783,5.399363152,2.748393779
69,BK,12,C,7.266845753,2.909301563,6.667042612,3.155374646,6.251794283,3.265594882,5.236742813,3.375815117,4.577984661,3.357872288,3.596255588,3.298917278,2.240290366,2.952877004,1.80966247,2.960566788,1.555899602,2.901611779,1.717385063,2.72474675,2.08905795,2.614526514,3.291227495,2.181335357,4.780482303,2.071115121,5.177787803,2.08905795,6.133884264,2.309498421,6.938748308,2.494053234,6.710618054,2.934934175,6.262047328,3.001578969,5.195730632,2.809334372
70,BK,13,C,6.785752739,2.537927923,6.439671659,2.748140135,6.024374362,2.901953948,5.042529519,3.196763757,4.475981973,3.222399393,3.571044037,3.232653647,2.368732728,3.078839834,1.945744741,3.130111105,1.681697694,3.078839834,1.861147143,2.942970965,2.225173169,2.758394389,3.012187181,2.291825821,4.593905897,1.979071067,5.001512502,2.004706703,5.847488477,2.166211207,6.49094293,2.214918914,6.414036023,2.571254249,6.006429417,2.648161156,5.101491481,2.640470465
71,BK,14,C,6.720512821,2.487179487,6.297435897,2.733333333,5.915384615,2.876923077,4.917948718,3.112820513,4.256410256,3.123076923,3.461538462,3.174358974,2.258974359,2.935897436,1.828205128,2.858974359,1.674358974,2.766666667,1.861538462,2.656410256,2.148717949,2.615384615,3.08974359,2.241025641,4.384615385,1.987179487,4.833333333,1.987179487,5.584615385,2.038461538,6.415384615,2.166666667,6.305128205,2.564102564,5.864102564,2.579487179,4.856410256,2.564102564
72,BK,15,C,7.364008154,2.6563762,6.915295958,2.9102191,6.48196818,3.038422584,5.517877976,3.282009205,4.943526365,3.248676299,3.994820579,3.207651184,2.707657594,2.799964103,2.276893886,2.682016897,2.082024589,2.556377482,2.310226792,2.487147601,2.725606082,2.453814695,3.587133498,2.140998192,5.102498686,2.005102499,5.440955885,2.038435405,6.433250856,2.207664004,7.110165254,2.317919001,6.922988167,2.758938988,6.456327483,2.774323406,5.492237279,2.682016897
73,BK,16,C,7.389648851,2.648683991,6.915295958,2.969192703,6.492224459,3.164061999,5.551210882,3.435853386,4.958910783,3.461494083,4.130716273,3.520467686,2.935859797,3.266624787,2.530736785,3.266624787,2.361508186,3.15636979,2.530736785,3.028166306,2.928167588,2.9102191,3.792259074,2.520480507,5.087114268,2.266637607,5.466596582,2.258945398,6.246073768,2.299970513,7.025550954,2.351251907,6.89734747,2.774323406,6.440943065,2.869193985,5.415315188,2.858937706
74,BK,17,C,7.246563552,2.270349392,6.854857414,2.543512882,6.455420234,2.729057895,5.478731903,3.053761667,4.891172696,3.113032991,3.937677492,3.180035357,2.610515248,2.950681105,2.107997505,2.932642006,1.981723816,2.8398695,2.141498688,2.739365951,2.517742742,2.68782567,3.342387243,2.21880911,4.88086464,1.837411029,5.357612242,1.81937193,6.133293476,1.97141576,6.916705751,2.007493957,6.813625189,2.406931137,6.439958149,2.458471418,5.452961762,2.558974967
75,BK,18,C,7.31272676,2.512788298,6.820425379,2.810220382,6.379405392,2.953808285,5.384546352,3.169190139,4.810194741,3.210215254,3.846104537,3.15893386,2.697401315,2.851245497,2.399969231,2.871758054,2.102537147,2.830732939,2.287150165,2.635863643,2.676888758,2.543557134,3.497391059,2.205099935,4.953782644,2.010230638,5.40505891,1.999974359,6.276842605,2.071768311,7.025550954,2.215356213,6.830681658,2.605094806,6.369149113,2.666632479,5.435827746,2.57432597
76,BK,19,C,7.231101467,2.61824629,6.831664287,2.857908598,6.388417868,3.009952428,5.357612242,3.223844596,4.772630049,3.231575638,3.819134845,3.190343413,2.543512882,2.721326853,2.270349392,2.636285389,2.118305562,2.577014065,2.270349392,2.484241559,2.569283023,2.458471418,3.538240312,2.252310293,4.898903738,2.126036604,5.282878834,2.126036604,6.14875556,2.203347026,6.950206934,2.303850574,6.79558609,2.677517614,6.37037877,2.739365951,5.427191622,2.754828036
77,BK,2,C,6.650497634,2.843254385,6.337714013,3.045794599,5.948016388,3.138091405,5.050686329,3.325248817,4.502033094,3.317557416,3.52778903,3.291919415,2.376642755,2.91760459,2.038221133,2.843254385,1.902339724,2.809924983,2.045912533,2.674043574,2.45355676,2.689426375,3.358578219,2.494577563,4.612276501,2.240761346,4.891730719,2.240761346,5.837772981,2.435610159,6.44026602,2.556108767,6.330022613,2.91760459,5.940324987,2.935551191,5.127600334,2.90991319
78,BK,20,C,7.363706057,2.522941072,6.88168073,2.748569949,6.450934693,2.892151961,5.425348891,3.138292553,4.789485694,3.21008356,3.917737763,3.169060128,2.697290659,2.861384387,2.163986042,2.769081665,2.02040403,2.615243795,2.184497758,2.522941072,2.635755511,2.492173498,3.528015158,2.143474326,5.230487589,1.938357165,5.517651614,1.969124739,6.225305817,2.040915746,6.994495168,2.163986042,6.88168073,2.625499653,6.430422977,2.646011369,5.394581317,2.604987937
79,BK,21,C,6.918279104,2.214257471,6.326449918,2.632619482,5.867272101,2.806086657,4.785653244,3.132613104,4.142804301,3.17342891,3.163224959,3.163224959,1.632632237,2.836698511,1.275493935,2.7550669,1.112230711,2.663231336,1.265289984,2.520376016,1.571408528,2.520376016,2.704047142,2.122421908,4.20402801,1.908138927,4.775449293,1.816303363,5.591765411,1.836711266,6.418285481,1.877527072,6.316245966,2.397928598,5.836660247,2.428540452,4.622390021,2.47956021
80,BK,22,C,7.278628675,2.597129569,6.819708445,2.817616384,6.44795742,2.961189193,5.355778549,3.089379201,4.704573307,3.053485999,3.781605247,2.994518595,2.409972157,2.640714172,2.045912533,2.681734975,1.869010322,2.630458972,1.961307128,2.486886162,2.409972157,2.325366752,3.435492224,1.912594925,4.950698123,1.853627521,5.322449147,1.920286325,6.194141204,2.063859135,6.914569051,2.233069946,6.819708445,2.622767571,6.414628018,2.630458972,5.432692554,2.563800167
81,BK,23,C,7.253455583,2.710110481,6.822709546,2.94855918,6.422731084,3.117780837,5.43047682,3.333153856,4.792049659,3.310078175,3.922865692,3.279310601,2.699854623,2.979326754,2.361411309,3.033170009,2.099886929,3.048553796,2.253724799,2.810105097,2.761389771,2.656267227,3.676725099,2.287056338,4.96896321,2.133218468,5.415093033,2.156294148,6.084287769,2.256288764,6.930396056,2.371667167,6.807325759,2.779337523,6.407347297,2.810105097,5.445860608,2.740878055
82,BK,24,C,6.625641026,2.351282051,6.253846154,2.538461538,5.88974359,2.648717949,4.943589744,2.917948718,4.341025641,2.943589744,3.366666667,3.012820513,2.207692308,2.843589744,1.758974359,2.851282051,1.538461538,2.81025641,1.717948718,2.674358974,2.056410256,2.538461538,2.833333333,2.141025641,4.443589744,1.766666667,4.943589744,1.792307692,5.679487179,1.928205128,6.407692308,2.038461538,6.246153846,2.384615385,5.848717949,2.369230769,4.907692308,2.343589744
83,BK,25,C,7.233523356,2.470983882,6.843907641,2.663228479,6.46454497,2.791391543,5.54946069,3.045154411,4.975290161,3.088729853,4.085838494,3.019521798,3.001578969,2.699114137,2.511996063,2.791391543,2.360763647,2.82471394,2.401775827,2.629906082,2.893921995,2.42740844,3.596255588,2.107000779,5.111143009,1.912192921,5.575093303,1.937825534,6.177459706,2.022413157,6.972070705,2.173645573,6.86185047,2.519685847,6.431222573,2.537628676,5.508448509,2.445351269
84,BK,26,C,7.015006884,2.530632966,6.51759777,2.799849239,6.068903982,2.943431251,4.933067707,3.104961015,4.39976309,3.038297938,3.435712436,3.002402435,2.166550006,2.64088344,1.792211189,2.571656398,1.615297638,2.420382492,1.733240005,2.325515806,2.1742419,2.299876161,3.097269121,1.946049059,4.45104238,1.835798585,4.958707352,1.843490479,5.712512916,1.979380597,6.661179783,2.1742419,6.51759777,2.604987937,6.050956231,2.622935688,4.91768392,2.487045569
85,BK,27,C,7.243199725,2.343463557,6.735534753,2.689598765,6.31248061,2.833180777,5.340738063,3.148548411,4.738206404,3.18187995,3.815179183,3.122908766,2.615243795,2.748569949,2.181933793,2.64088344,1.946049059,2.556272611,2.148602255,2.428074386,2.556272611,2.420382492,3.553654803,2.130654503,4.866404629,1.953740952,5.271511021,1.953740952,6.127875166,2.012712136,6.797069901,2.056299533,6.735534753,2.479353676,6.322736468,2.512685214,5.289458773,2.530632966
86,BK,28,C,7.143205109,2.207573438,6.702203215,2.402434741,6.338120255,2.504993321,5.440732678,2.733186162,4.856148771,2.748569949,3.98440084,2.758825807,2.858820422,2.622935688,2.453714031,2.748569949,2.22552119,2.748569949,2.343463557,2.597296043,2.7665177,2.343463557,3.72287646,1.887077875,5.035626287,1.658885034,5.499703862,1.681960715,6.102235521,1.75887965,6.845785227,1.887077875,6.712459073,2.215265332,6.338120255,2.258852728,5.40740114,2.1742419
87,BK,29,C,7.351433376,2.604273469,6.869540253,2.82471394,6.395336915,2.960566788,5.398228274,3.088729853,4.806114916,3.045154411,3.916663249,2.993889185,2.570951072,2.647848911,2.224910799,2.688861092,1.986527499,2.688861092,2.155702744,2.504306279,2.588893901,2.335131034,3.706475823,2.022413157,4.965037116,1.945515318,5.423860887,1.953205102,6.262047328,2.063425337,7.005393102,2.199278186,6.86185047,2.629906082,6.387647131,2.655538695,5.387975229,2.537628676
88,BK,3,C,7.12161328,2.744575892,6.634425552,3.004749443,6.154889987,3.190952082,5.144804436,3.410314096,4.537732817,3.425618422,3.374604001,3.458777796,1.961504517,3.224111456,1.599302123,3.216459293,1.346780735,3.13993766,1.515128327,2.997097279,2.002316055,2.887416273,2.861909062,2.423185034,4.537732817,2.035475429,5.160108763,2.071185524,6.027353933,2.239533116,6.777265933,2.364518449,6.626773389,2.818546803,6.154889987,2.887416273,5.101442178,2.795590313
89,BK,30,C,6.697259401,2.439770554,6.261312938,2.625876354,5.866156788,2.710006373,5.065646909,2.91140854,4.517527087,2.944550669,3.78585086,2.944550669,2.783938815,2.783938815,2.414276609,2.817080943,2.202676864,2.776290631,2.370936902,2.633524538,2.684512428,2.506054812,3.467176546,2.128744423,4.619502868,1.942638623,4.956022945,1.927342256,5.646908859,1.993626514,6.429572976,2.095602294,6.243467177,2.457616316,5.840662843,2.490758445,4.999362651,2.432122371
90,BK,31,C,6.98196177,2.251253189,6.610171664,2.479455392,6.287098883,2.589710388,5.264035076,2.833297009,4.602505096,2.858937706,3.774310586,2.869193985,2.530736785,2.6563762,2.182023307,2.699965385,1.961513314,2.630735503,2.097409008,2.487147601,2.471763183,2.376892604,3.197394905,1.953821105,4.687119396,1.766644017,5.15378008,1.776900296,5.98453866,1.82818169,6.676837476,1.971769593,6.592223177,2.292278304,6.22812528,2.317919001,5.23070217,2.258945398
91,BK,32,C,6.906397695,2.703287755,6.499229473,2.806368317,6.115254377,2.883678739,5.213299454,3.053761667,4.721089768,3.069223752,3.870675126,3.009952428,2.891409781,2.713595811,2.517742742,2.636285389,2.337351757,2.551243925,2.491972601,2.458471418,2.847600542,2.396623081,3.615550734,2.133767646,4.795823176,1.937914577,5.22360751,1.97141576,5.963210547,2.159537787,6.635811218,2.347659814,6.488921417,2.644016431,6.055983054,2.662055529,5.272570778,2.491972601
92,BK,33,C,6.899111131,2.007623299,6.404292551,2.311730551,6.038332977,2.407086214,5.146628662,2.636455243,4.644078542,2.729233727,3.81938091,2.747273988,2.703461926,2.610683442,2.329770811,2.610683442,2.151945384,2.517904959,2.329770811,2.414817755,2.602951902,2.347811072,3.538468279,1.930307896,4.687890604,1.667435525,5.128588401,1.615891923,5.564131838,1.615891923,6.533151556,1.708670407,6.440373073,2.074629981,6.022869896,2.100401782,5.162091742,2.04112664
93,BK,34,C,6.950941354,2.056674527,6.448370511,2.466463061,6.023118259,2.662336826,5.128799887,2.976765763,4.541178593,3.018002345,3.579850775,3.113361941,2.270589297,2.917488177,1.752554735,2.909756318,1.530908107,2.806664863,1.690699862,2.636563962,2.167497842,2.533472507,3.128825659,2.100488396,4.448396284,1.752554735,4.950967127,1.701009008,5.698380176,1.716472726,6.566925684,1.73451373,6.466411515,2.203579851,5.989613536,2.38914447,4.943235268,2.440690197
94,BK,35,C,6.576446729,2.255073277,6.122370888,2.459152307,5.734620732,2.609660591,4.857080905,2.880065305,4.428514942,2.86220839,3.510159309,2.895371233,2.372418719,2.576497749,2.045892272,2.543334906,1.852017194,2.459152307,1.977015599,2.32394995,2.313745998,2.280583156,3.181081874,1.969362636,4.461677785,1.742324715,4.900447698,1.757630642,5.53309269,1.818854351,6.255022257,1.918342878,6.130023852,2.288236119,5.709110853,2.331602913,4.772898305,2.32394995
95,BK,36,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,BK,37,C,6.929951852,2.409972157,6.499233424,2.674043574,6.1351738,2.809924983,5.314757747,3.104762002,4.796870113,3.181676007,3.99440066,3.21500541,2.943242592,2.979135794,2.538162165,2.935551191,2.351004753,2.876583788,2.486886162,2.733010978,2.927859791,2.674043574,3.655979038,2.351004753,4.814816714,2.122826538,5.296811145,2.071550535,5.796752178,2.081805736,6.583838829,2.130517939,6.506924824,2.494577563,6.117227199,2.530470765,5.186567738,2.571491568
97,BK,38,C,7.242735472,2.343313353,6.617168231,2.656096973,6.178758403,2.799669783,5.035303528,3.173984607,4.373843085,3.181676007,3.258590012,3.197058808,1.810042918,2.935551191,1.353686488,2.884275188,1.148582475,2.774031781,1.320357086,2.615076171,1.802351518,2.545853566,2.935551191,2.115135138,4.494341693,1.817734319,5.042994929,1.758766915,5.837772981,1.817734319,6.75304964,1.894648324,6.59153023,2.402280757,6.1274824,2.435610159,4.917368721,2.479194762
98,BK,39,C,7.172680412,2.458762887,6.74742268,2.695876289,6.337628866,2.865979381,5.358247423,3.172680412,4.822164948,3.198453608,3.827319588,3.198453608,2.577319588,2.762886598,2.134020619,2.569587629,2.048969072,2.432989691,2.226804124,2.37371134,2.559278351,2.440721649,3.494845361,2.25257732,4.858247423,2.056701031,5.332474227,2.023195876,6.030927835,2.023195876,6.81443299,2.159793814,6.737113402,2.559278351,6.319587629,2.610824742,5.291237113,2.636597938
